order_item_id,order_id,product_id,quantity,unit_price,line_total,discount_pct,created_at
4056,919,77,6,3.4,20.4,0.04,2025-09-14 18:48:00
4057,919,30,0.8,5.02,4.02,0.06,2025-09-14 18:48:00
4058,919,61,4,6.58,26.32,0.13,2025-09-14 18:48:00
4059,920,19,3.5,0.95,3.32,0.07,2025-09-15 07:58:00
4060,920,7,3,5.92,17.76,0.12,2025-09-15 07:58:00
4061,920,137,6,1.7,10.2,0.01,2025-09-15 07:58:00
4062,921,89,3,5.85,17.55,0.13,2025-09-16 09:36:00
4063,922,85,3,5.73,17.19,0.05,2025-09-17 18:38:00
4064,922,6,6,3.09,18.54,0.09,2025-09-17 18:38:00
4065,922,82,6,11.1,66.6,0.12,2025-09-17 18:38:00
4066,922,22,1,9.91,9.91,0.11,2025-09-17 18:38:00
4067,922,150,2,9.04,18.08,0.14,2025-09-17 18:38:00
4068,922,136,4.4,5.13,22.57,0.02,2025-09-17 18:38:00
4069,922,12,3,4.13,12.39,0.03,2025-09-17 18:38:00
4070,923,55,3.9,6.76,26.36,0.0,2025-09-18 22:10:00
4071,923,119,1,0.77,0.77,0.06,2025-09-18 22:10:00
4072,923,120,3,5.64,16.92,0.03,2025-09-18 22:10:00
4073,923,112,6,1.53,9.18,0.06,2025-09-18 22:10:00
4074,923,136,0.9,5.92,5.33,0.12,2025-09-18 22:10:00
4075,924,14,5.0,6.33,31.65,0.01,2025-09-19 08:10:00
4076,924,45,2,8.38,16.76,0.13,2025-09-19 08:10:00
4077,924,140,1,9.5,9.5,0.11,2025-09-19 08:10:00
4078,924,67,6,11.87,71.22,0.0,2025-09-19 08:10:00
4079,925,21,4.7,6.27,29.47,0.05,2025-09-20 06:03:00
4080,925,60,5.9,8.34,49.21,0.12,2025-09-20 06:03:00
4081,925,124,1.0,5.62,5.62,0.11,2025-09-20 06:03:00
4082,925,133,3.6,10.85,39.06,0.14,2025-09-20 06:03:00
4083,925,117,4,11.7,46.8,0.14,2025-09-20 06:03:00
4084,925,33,1.3,5.31,6.9,0.03,2025-09-20 06:03:00
4085,925,116,0.6,9.3,5.58,0.14,2025-09-20 06:03:00
4086,926,135,3,5.32,15.96,0.11,2025-09-21 06:33:00
4087,926,79,3.1,3.21,9.95,0.13,2025-09-21 06:33:00
4088,926,80,5,4.36,21.8,0.1,2025-09-21 06:33:00
4089,926,75,3,2.48,7.44,0.07,2025-09-21 06:33:00
4090,926,98,5,7.86,39.3,0.07,2025-09-21 06:33:00
4091,926,124,2,8.33,16.66,0.09,2025-09-21 06:33:00
4092,926,23,4,0.89,3.56,0.11,2025-09-21 06:33:00
4093,927,123,1,1.65,1.65,0.1,2025-09-22 10:52:00
4094,927,5,3,8.69,26.07,0.14,2025-09-22 10:52:00
4095,927,113,1,4.54,4.54,0.15,2025-09-22 10:52:00
4096,927,25,4,8.88,35.52,0.09,2025-09-22 10:52:00
4097,928,37,4.1,6.11,25.05,0.07,2025-09-23 07:24:00
4098,928,87,4,1.37,5.48,0.01,2025-09-23 07:24:00
4099,928,89,6,10.37,62.22,0.03,2025-09-23 07:24:00
4100,928,130,1,5.03,5.03,0.14,2025-09-23 07:24:00
4101,929,112,4.5,6.35,28.57,0.05,2025-09-24 13:02:00
4102,930,102,5.1,10.95,55.84,0.0,2025-09-25 20:05:00
4103,930,148,3,11.33,33.99,0.1,2025-09-25 20:05:00
4104,930,56,1.6,9.88,15.81,0.03,2025-09-25 20:05:00
4105,930,64,5,1.2,6.0,0.15,2025-09-25 20:05:00
4106,930,134,5,7.73,38.65,0.11,2025-09-25 20:05:00
4107,930,64,1.3,10.87,14.13,0.04,2025-09-25 20:05:00
4108,930,109,2,1.58,3.16,0.08,2025-09-25 20:05:00
4109,931,62,2.7,6.25,16.88,0.02,2025-09-26 10:01:00
4110,931,52,3.4,8.89,30.23,0.08,2025-09-26 10:01:00
4111,931,7,6,2.48,14.88,0.13,2025-09-26 10:01:00
4112,931,27,2,6.94,13.88,0.09,2025-09-26 10:01:00
4113,931,143,3,6.55,19.65,0.02,2025-09-26 10:01:00
4114,932,113,2,3.07,6.14,0.13,2025-09-27 06:28:00
4115,932,48,1,2.0,2.0,0.12,2025-09-27 06:28:00
4116,932,144,4,11.8,47.2,0.03,2025-09-27 06:28:00
4117,933,66,5,5.59,27.95,0.13,2025-09-28 07:06:00
4118,934,67,4,5.39,21.56,0.11,2025-09-29 10:41:00
4119,934,34,5,5.11,25.55,0.12,2025-09-29 10:41:00
4120,934,30,2,1.27,2.54,0.06,2025-09-29 10:41:00
4121,934,119,2.5,8.06,20.15,0.09,2025-09-29 10:41:00
4122,934,77,6,5.72,34.32,0.11,2025-09-29 10:41:00
4123,935,2,3,9.76,29.28,0.07,2025-09-30 21:16:00
4124,935,86,1,6.07,6.07,0.06,2025-09-30 21:16:00
4125,935,137,3,1.82,5.46,0.08,2025-09-30 21:16:00
4126,935,64,3.0,1.03,3.09,0.08,2025-09-30 21:16:00
4127,935,61,3.8,6.72,25.54,0.1,2025-09-30 21:16:00
4128,935,33,3,1.96,5.88,0.12,2025-09-30 21:16:00
4129,936,100,6,2.67,16.02,0.05,2025-10-01 20:01:00
4130,936,64,4,5.38,21.52,0.12,2025-10-01 20:01:00
4131,937,105,1.9,1.69,3.21,0.11,2025-10-02 19:04:00
4132,937,28,1.0,8.25,8.25,0.07,2025-10-02 19:04:00
4133,937,57,6,8.33,49.98,0.01,2025-10-02 19:04:00
4134,937,44,5,9.92,49.6,0.04,2025-10-02 19:04:00
4135,937,81,3,6.94,20.82,0.13,2025-10-02 19:04:00
4136,938,26,3.1,2.06,6.39,0.07,2025-10-03 13:03:00
4137,939,27,4,7.94,31.76,0.15,2025-10-04 11:12:00
4138,939,50,5,0.55,2.75,0.09,2025-10-04 11:12:00
4139,939,116,3.2,10.97,35.1,0.04,2025-10-04 11:12:00
4140,939,135,1.6,9.62,15.39,0.15,2025-10-04 11:12:00
4141,939,138,2,2.42,4.84,0.1,2025-10-04 11:12:00
4142,939,104,1.0,7.6,7.6,0.06,2025-10-04 11:12:00
4143,939,143,1,2.28,2.28,0.08,2025-10-04 11:12:00
4144,939,119,3,1.96,5.88,0.06,2025-10-04 11:12:00
4145,940,143,2,6.53,13.06,0.14,2025-10-05 06:31:00
4146,940,61,4,4.18,16.72,0.03,2025-10-05 06:31:00
4147,940,106,0.6,0.59,0.35,0.09,2025-10-05 06:31:00
4148,940,7,1,10.42,10.42,0.12,2025-10-05 06:31:00
4149,940,131,4.3,0.5,2.15,0.05,2025-10-05 06:31:00
4150,940,50,2,6.78,13.56,0.06,2025-10-05 06:31:00
4151,941,42,6,10.24,61.44,0.02,2025-10-06 10:28:00
4152,941,49,0.9,11.83,10.65,0.08,2025-10-06 10:28:00
4153,941,109,2,11.3,22.6,0.03,2025-10-06 10:28:00
4154,941,120,6,5.0,30.0,0.02,2025-10-06 10:28:00
4155,941,69,5.2,8.51,44.25,0.15,2025-10-06 10:28:00
4156,941,144,0.5,9.45,4.72,0.13,2025-10-06 10:28:00
4157,941,117,5,8.13,40.65,0.12,2025-10-06 10:28:00
4158,941,79,2,8.12,16.24,0.06,2025-10-06 10:28:00
4159,942,138,2,4.02,8.04,0.03,2025-10-06 21:46:00
4160,942,100,3.7,10.8,39.96,0.12,2025-10-06 21:46:00
4161,942,125,3,7.58,22.74,0.05,2025-10-06 21:46:00
4162,942,23,1.3,9.4,12.22,0.03,2025-10-06 21:46:00
4163,942,62,5,6.3,31.5,0.07,2025-10-06 21:46:00
4164,942,39,6,3.04,18.24,0.06,2025-10-06 21:46:00
4165,943,133,1,10.71,10.71,0.01,2025-10-06 21:26:00
4166,943,7,5,6.11,30.55,0.03,2025-10-06 21:26:00
4167,943,39,1,3.63,3.63,0.09,2025-10-06 21:26:00
4168,943,15,6,10.37,62.22,0.14,2025-10-06 21:26:00
4169,944,17,5,4.27,21.35,0.1,2025-10-07 19:45:00
4170,944,11,3.8,11.04,41.95,0.09,2025-10-07 19:45:00
4171,944,25,5.2,11.1,57.72,0.01,2025-10-07 19:45:00
4172,944,19,5,11.52,57.6,0.07,2025-10-07 19:45:00
4173,944,42,3,9.51,28.53,0.05,2025-10-07 19:45:00
4174,945,70,1,10.18,10.18,0.09,2025-10-07 19:54:00
4175,945,45,5,10.98,54.9,0.08,2025-10-07 19:54:00
4176,945,102,5,10.16,50.8,0.15,2025-10-07 19:54:00
4177,945,127,1,10.02,10.02,0.08,2025-10-07 19:54:00
4178,945,6,1,1.42,1.42,0.14,2025-10-07 19:54:00
4179,945,74,6,8.14,48.84,0.05,2025-10-07 19:54:00
4180,945,83,6,10.94,65.64,0.02,2025-10-07 19:54:00
4181,945,89,6,9.23,55.38,0.13,2025-10-07 19:54:00
4182,946,129,4.3,3.59,15.44,0.12,2025-10-07 17:00:00
4183,946,4,2.4,8.01,19.22,0.02,2025-10-07 17:00:00
4184,946,55,2,3.64,7.28,0.03,2025-10-07 17:00:00
4185,946,74,6,0.93,5.58,0.02,2025-10-07 17:00:00
4186,946,89,4.3,5.02,21.59,0.1,2025-10-07 17:00:00
4187,946,36,3,9.48,28.44,0.01,2025-10-07 17:00:00
4188,946,93,4,8.42,33.68,0.13,2025-10-07 17:00:00
4189,947,137,3,5.77,17.31,0.04,2025-10-08 13:20:00
4190,947,14,5,2.95,14.75,0.07,2025-10-08 13:20:00
4191,947,138,5,1.59,7.95,0.12,2025-10-08 13:20:00
4192,947,15,4.3,5.3,22.79,0.04,2025-10-08 13:20:00
4193,947,118,6,1.43,8.58,0.0,2025-10-08 13:20:00
4194,948,35,1.3,2.74,3.56,0.05,2025-10-08 16:50:00
4195,948,145,3,5.75,17.25,0.03,2025-10-08 16:50:00
4196,948,111,6,9.14,54.84,0.14,2025-10-08 16:50:00
4197,948,123,4,4.64,18.56,0.05,2025-10-08 16:50:00
4198,948,36,4,6.91,27.64,0.14,2025-10-08 16:50:00
4199,949,7,4,9.27,37.08,0.04,2025-10-08 15:41:00
4200,949,129,2,8.07,16.14,0.05,2025-10-08 15:41:00
4201,949,131,2,1.02,2.04,0.01,2025-10-08 15:41:00
4202,949,88,4,7.87,31.48,0.05,2025-10-08 15:41:00
4203,949,64,2.9,6.36,18.44,0.02,2025-10-08 15:41:00
4204,949,68,5,3.79,18.95,0.07,2025-10-08 15:41:00
4205,950,31,3,4.78,14.34,0.05,2025-10-09 13:00:00
4206,950,99,1.6,0.96,1.54,0.09,2025-10-09 13:00:00
4207,950,86,1,6.51,6.51,0.09,2025-10-09 13:00:00
4208,950,31,4.0,10.34,41.36,0.05,2025-10-09 13:00:00
4209,950,90,3,2.38,7.14,0.09,2025-10-09 13:00:00
4210,951,49,5.6,2.25,12.6,0.01,2025-10-09 08:33:00
4211,951,118,4,8.77,35.08,0.01,2025-10-09 08:33:00
4212,952,28,4,5.58,22.32,0.12,2025-10-09 11:05:00
4213,953,50,3,6.77,20.31,0.15,2025-10-10 09:45:00
4214,953,134,2,5.54,11.08,0.15,2025-10-10 09:45:00
4215,953,58,5,9.35,46.75,0.07,2025-10-10 09:45:00
4216,953,53,3,9.42,28.26,0.06,2025-10-10 09:45:00
4217,953,133,2,8.73,17.46,0.06,2025-10-10 09:45:00
4218,954,24,5,8.15,40.75,0.12,2025-10-10 07:03:00
4219,954,99,6,4.14,24.84,0.1,2025-10-10 07:03:00
4220,954,139,0.9,7.61,6.85,0.1,2025-10-10 07:03:00
4221,954,42,6,5.64,33.84,0.08,2025-10-10 07:03:00
4222,954,10,1,10.38,10.38,0.03,2025-10-10 07:03:00
4223,954,17,2.8,4.76,13.33,0.1,2025-10-10 07:03:00
4224,954,126,1.3,7.72,10.04,0.12,2025-10-10 07:03:00
4225,955,87,5,9.27,46.35,0.14,2025-10-10 08:05:00
4226,955,109,3,7.0,21.0,0.13,2025-10-10 08:05:00
4227,955,44,1,3.11,3.11,0.07,2025-10-10 08:05:00
4228,955,62,2,1.76,3.52,0.08,2025-10-10 08:05:00
4229,955,62,3,1.75,5.25,0.11,2025-10-10 08:05:00
4230,956,84,2,2.82,5.64,0.12,2025-10-11 09:37:00
4231,956,133,4.6,3.82,17.57,0.05,2025-10-11 09:37:00
4232,956,128,1.1,4.91,5.4,0.03,2025-10-11 09:37:00
4233,956,120,1.6,1.68,2.69,0.12,2025-10-11 09:37:00
4234,956,33,4,2.81,11.24,0.07,2025-10-11 09:37:00
4235,957,40,3.1,7.79,24.15,0.14,2025-10-11 22:16:00
4236,958,135,1,11.57,11.57,0.0,2025-10-11 12:28:00
4237,958,125,3,3.65,10.95,0.03,2025-10-11 12:28:00
4238,958,107,4.1,11.61,47.6,0.11,2025-10-11 12:28:00
4239,959,63,4,3.69,14.76,0.11,2025-10-11 22:47:00
4240,959,46,5,8.14,40.7,0.07,2025-10-11 22:47:00
4241,959,44,1,4.64,4.64,0.11,2025-10-11 22:47:00
4242,959,23,4.0,8.87,35.48,0.14,2025-10-11 22:47:00
4243,960,122,1.6,4.89,7.82,0.08,2025-10-11 19:01:00
4244,960,12,4.6,8.08,37.17,0.08,2025-10-11 19:01:00
4245,961,100,5.4,2.13,11.5,0.11,2025-10-12 14:30:00
4246,961,63,6,5.91,35.46,0.13,2025-10-12 14:30:00
4247,961,66,2.3,8.83,20.31,0.05,2025-10-12 14:30:00
4248,962,12,1,11.55,11.55,0.15,2025-10-12 06:11:00
4249,962,5,2.5,6.6,16.5,0.09,2025-10-12 06:11:00
4250,962,122,6,2.4,14.4,0.04,2025-10-12 06:11:00
4251,962,130,3,5.32,15.96,0.12,2025-10-12 06:11:00
4252,963,57,3,5.12,15.36,0.08,2025-10-12 11:41:00
4253,963,143,4.7,6.9,32.43,0.13,2025-10-12 11:41:00
4254,963,145,3,6.59,19.77,0.06,2025-10-12 11:41:00
4255,963,144,5.3,8.74,46.32,0.07,2025-10-12 11:41:00
4256,964,52,1,5.8,5.8,0.15,2025-10-12 07:50:00
4257,964,33,4,0.51,2.04,0.1,2025-10-12 07:50:00
4258,964,3,4,10.67,42.68,0.06,2025-10-12 07:50:00
4259,964,27,3,0.68,2.04,0.06,2025-10-12 07:50:00
4260,965,89,5,7.35,36.75,0.09,2025-10-12 08:27:00
4261,965,10,3,6.65,19.95,0.06,2025-10-12 08:27:00
4262,965,128,6,8.69,52.14,0.02,2025-10-12 08:27:00
4263,965,52,1.5,3.4,5.1,0.0,2025-10-12 08:27:00
4264,965,103,0.9,1.71,1.54,0.01,2025-10-12 08:27:00
4265,965,110,4,10.14,40.56,0.02,2025-10-12 08:27:00
4266,965,64,2,4.41,8.82,0.01,2025-10-12 08:27:00
4267,966,78,2,10.08,20.16,0.15,2025-10-13 18:04:00
4268,966,40,1,2.04,2.04,0.02,2025-10-13 18:04:00
4269,967,142,1,3.6,3.6,0.11,2025-10-13 15:54:00
4270,967,34,3,3.93,11.79,0.02,2025-10-13 15:54:00
4271,967,40,1.8,2.21,3.98,0.1,2025-10-13 15:54:00
4272,968,4,1.5,5.65,8.48,0.14,2025-10-13 22:04:00
4273,969,140,2,3.54,7.08,0.04,2025-10-14 09:23:00
4274,969,16,4,7.02,28.08,0.11,2025-10-14 09:23:00
4275,969,60,2,7.45,14.9,0.15,2025-10-14 09:23:00
4276,970,125,2,7.27,14.54,0.13,2025-10-14 13:19:00
4277,970,133,4.5,9.7,43.65,0.04,2025-10-14 13:19:00
4278,971,118,3,2.98,8.94,0.01,2025-10-14 21:32:00
4279,971,71,1.5,7.88,11.82,0.01,2025-10-14 21:32:00
4280,971,14,2,4.83,9.66,0.02,2025-10-14 21:32:00
4281,971,49,6,11.65,69.9,0.06,2025-10-14 21:32:00
4282,971,42,4,9.08,36.32,0.14,2025-10-14 21:32:00
4283,971,51,5,2.17,10.85,0.05,2025-10-14 21:32:00
4284,971,140,6,5.68,34.08,0.07,2025-10-14 21:32:00
4285,971,140,2,8.45,16.9,0.03,2025-10-14 21:32:00
4286,972,17,1.4,2.34,3.28,0.03,2025-10-15 10:34:00
4287,972,42,2,2.76,5.52,0.11,2025-10-15 10:34:00
4288,972,22,5.7,4.24,24.17,0.11,2025-10-15 10:34:00
4289,973,87,1,4.92,4.92,0.07,2025-10-15 16:23:00
4290,973,8,6,3.85,23.1,0.15,2025-10-15 16:23:00
4291,973,11,6,1.6,9.6,0.04,2025-10-15 16:23:00
4292,973,20,2.4,2.34,5.62,0.09,2025-10-15 16:23:00
4293,974,65,4,5.59,22.36,0.0,2025-10-15 10:18:00
4294,974,146,4.4,10.91,48.0,0.1,2025-10-15 10:18:00
4295,974,90,2.8,2.3,6.44,0.14,2025-10-15 10:18:00
4296,975,51,4,3.7,14.8,0.05,2025-10-16 09:01:00
4297,975,51,5,9.92,49.6,0.11,2025-10-16 09:01:00
4298,975,60,3.4,6.35,21.59,0.14,2025-10-16 09:01:00
4299,975,94,1,8.91,8.91,0.12,2025-10-16 09:01:00
4300,976,88,0.7,7.85,5.49,0.04,2025-10-16 21:42:00
4301,977,93,1,6.35,6.35,0.15,2025-10-16 15:32:00
4302,977,89,4,1.98,7.92,0.03,2025-10-16 15:32:00
4303,977,49,3.2,6.93,22.18,0.13,2025-10-16 15:32:00
4304,977,18,5,9.85,49.25,0.08,2025-10-16 15:32:00
4305,977,77,4,3.78,15.12,0.11,2025-10-16 15:32:00
4306,977,90,3.9,3.59,14.0,0.04,2025-10-16 15:32:00
4307,977,94,4,10.5,42.0,0.01,2025-10-16 15:32:00
4308,977,98,6,10.14,60.84,0.07,2025-10-16 15:32:00
4309,978,45,2,8.29,16.58,0.06,2025-10-17 10:57:00
4310,979,27,6,8.18,49.08,0.13,2025-10-17 10:30:00
4311,979,95,4,2.55,10.2,0.05,2025-10-17 10:30:00
4312,979,19,4.1,5.63,23.08,0.13,2025-10-17 10:30:00
4313,979,130,4.1,7.05,28.9,0.04,2025-10-17 10:30:00
4314,979,13,5,5.13,25.65,0.07,2025-10-17 10:30:00
4315,980,52,3,2.46,7.38,0.04,2025-10-17 12:57:00
4316,980,84,6,2.29,13.74,0.06,2025-10-17 12:57:00
4317,980,70,6,3.09,18.54,0.15,2025-10-17 12:57:00
4318,980,18,1.7,10.49,17.83,0.1,2025-10-17 12:57:00
4319,981,123,1.3,10.18,13.23,0.04,2025-10-18 11:03:00
4320,981,31,0.9,8.27,7.44,0.14,2025-10-18 11:03:00
4321,981,137,5.5,7.62,41.91,0.13,2025-10-18 11:03:00
4322,981,94,5.8,1.4,8.12,0.15,2025-10-18 11:03:00
4323,982,94,5.2,5.12,26.62,0.09,2025-10-18 21:12:00
4324,982,73,4,1.21,4.84,0.07,2025-10-18 21:12:00
4325,982,98,1.4,5.26,7.36,0.14,2025-10-18 21:12:00
4326,983,10,6,8.98,53.88,0.07,2025-10-18 19:28:00
4327,983,21,6,1.3,7.8,0.01,2025-10-18 19:28:00
4328,983,35,5.1,3.83,19.53,0.12,2025-10-18 19:28:00
4329,983,96,6,3.92,23.52,0.02,2025-10-18 19:28:00
4330,984,131,6,7.24,43.44,0.0,2025-10-18 06:15:00
4331,984,72,0.9,1.13,1.02,0.15,2025-10-18 06:15:00
4332,985,113,1.6,1.32,2.11,0.13,2025-10-18 11:11:00
4333,986,146,0.7,7.04,4.93,0.03,2025-10-19 21:06:00
4334,986,107,5.4,1.48,7.99,0.01,2025-10-19 21:06:00
4335,986,118,5.2,8.38,43.58,0.03,2025-10-19 21:06:00
4336,986,8,3,9.54,28.62,0.03,2025-10-19 21:06:00
4337,986,94,5,5.74,28.7,0.05,2025-10-19 21:06:00
4338,987,107,2.9,11.62,33.7,0.05,2025-10-19 13:02:00
4339,987,30,2.0,3.12,6.24,0.14,2025-10-19 13:02:00
4340,987,86,5,4.54,22.7,0.04,2025-10-19 13:02:00
4341,987,34,4,1.1,4.4,0.02,2025-10-19 13:02:00
4342,987,88,5,4.97,24.85,0.02,2025-10-19 13:02:00
4343,987,86,0.9,8.66,7.79,0.03,2025-10-19 13:02:00
4344,987,121,3,2.89,8.67,0.06,2025-10-19 13:02:00
4345,988,68,2.7,7.94,21.44,0.06,2025-10-19 06:06:00
4346,988,84,1.9,8.52,16.19,0.07,2025-10-19 06:06:00
4347,988,82,1,10.27,10.27,0.01,2025-10-19 06:06:00
4348,988,52,1,2.65,2.65,0.0,2025-10-19 06:06:00
4349,989,83,5,7.95,39.75,0.05,2025-10-19 20:29:00
4350,989,46,1,6.81,6.81,0.07,2025-10-19 20:29:00
4351,989,9,4,8.25,33.0,0.02,2025-10-19 20:29:00
4352,990,61,1,8.23,8.23,0.14,2025-10-19 15:37:00
4353,990,150,5,7.11,35.55,0.12,2025-10-19 15:37:00
4354,990,26,6,10.13,60.78,0.12,2025-10-19 15:37:00
4355,990,7,5,8.35,41.75,0.02,2025-10-19 15:37:00
4356,991,29,5,2.06,10.3,0.11,2025-10-20 11:36:00
4357,991,48,4,10.36,41.44,0.05,2025-10-20 11:36:00
4358,991,20,5,10.43,52.15,0.04,2025-10-20 11:36:00
4359,991,39,3,7.81,23.43,0.04,2025-10-20 11:36:00
4360,991,85,2,5.16,10.32,0.04,2025-10-20 11:36:00
4361,991,45,5,11.27,56.35,0.07,2025-10-20 11:36:00
4362,991,101,3,6.81,20.43,0.13,2025-10-20 11:36:00
4363,991,10,2,7.0,14.0,0.11,2025-10-20 11:36:00
4364,992,38,2,0.72,1.44,0.06,2025-10-20 14:03:00
4365,992,121,5,3.19,15.95,0.06,2025-10-20 14:03:00
4366,992,118,1,6.17,6.17,0.08,2025-10-20 14:03:00
4367,992,35,0.8,7.51,6.01,0.03,2025-10-20 14:03:00
4368,992,92,4.3,10.69,45.97,0.03,2025-10-20 14:03:00
4369,992,25,4,7.13,28.52,0.01,2025-10-20 14:03:00
4370,992,47,4,4.93,19.72,0.12,2025-10-20 14:03:00
4371,992,100,1,1.45,1.45,0.12,2025-10-20 14:03:00
4372,993,84,6,2.11,12.66,0.1,2025-10-20 10:29:00
4373,993,103,4.3,11.04,47.47,0.06,2025-10-20 10:29:00
4374,993,109,1,10.28,10.28,0.0,2025-10-20 10:29:00
4375,994,1,5,0.81,4.05,0.09,2025-10-21 19:03:00
4376,994,123,4,2.99,11.96,0.06,2025-10-21 19:03:00
4377,994,136,2,3.01,6.02,0.09,2025-10-21 19:03:00
4378,994,89,2.7,5.15,13.91,0.15,2025-10-21 19:03:00
4379,994,110,4.4,4.57,20.11,0.08,2025-10-21 19:03:00
4380,995,10,1,8.31,8.31,0.01,2025-10-21 17:13:00
4381,996,12,5,2.65,13.25,0.01,2025-10-21 06:26:00
4382,996,130,3,11.81,35.43,0.14,2025-10-21 06:26:00
4383,996,111,3,9.7,29.1,0.09,2025-10-21 06:26:00
4384,996,74,2,3.5,7.0,0.06,2025-10-21 06:26:00
4385,997,13,6,2.57,15.42,0.1,2025-10-22 07:10:00
4386,997,150,1,5.56,5.56,0.01,2025-10-22 07:10:00
4387,997,31,5,1.76,8.8,0.13,2025-10-22 07:10:00
4388,997,80,5,2.92,14.6,0.07,2025-10-22 07:10:00
4389,997,68,2,2.04,4.08,0.14,2025-10-22 07:10:00
4390,997,116,5,10.09,50.45,0.1,2025-10-22 07:10:00
4391,997,31,4,5.55,22.2,0.06,2025-10-22 07:10:00
4392,998,72,3.2,7.88,25.22,0.03,2025-10-22 13:11:00
4393,999,86,3,7.91,23.73,0.1,2025-10-22 16:22:00
4394,999,34,5,4.21,21.05,0.11,2025-10-22 16:22:00
4395,1000,144,2,11.39,22.78,0.01,2025-10-23 22:52:00
4396,1000,109,5,5.44,27.2,0.13,2025-10-23 22:52:00
4397,1000,102,3,10.31,30.93,0.12,2025-10-23 22:52:00
4398,1000,84,3,3.36,10.08,0.1,2025-10-23 22:52:00
4399,1001,73,5.6,6.21,34.78,0.08,2025-10-23 18:58:00
4400,1001,44,3.5,9.27,32.45,0.11,2025-10-23 18:58:00
4401,1001,54,1,10.35,10.35,0.02,2025-10-23 18:58:00
4402,1001,64,1,6.28,6.28,0.13,2025-10-23 18:58:00
4403,1001,66,4,0.61,2.44,0.1,2025-10-23 18:58:00
4404,1001,7,3,6.12,18.36,0.08,2025-10-23 18:58:00
4405,1001,91,2.7,1.47,3.97,0.0,2025-10-23 18:58:00
4406,1001,102,2.0,7.39,14.78,0.04,2025-10-23 18:58:00
4407,1002,103,4,11.52,46.08,0.02,2025-10-23 14:48:00
4408,1002,44,6,10.16,60.96,0.07,2025-10-23 14:48:00
4409,1002,111,2.4,9.48,22.75,0.12,2025-10-23 14:48:00
4410,1002,10,2.6,9.08,23.61,0.03,2025-10-23 14:48:00
4411,1002,78,4,4.59,18.36,0.05,2025-10-23 14:48:00
4412,1003,24,5,4.15,20.75,0.08,2025-10-24 07:07:00
4413,1003,103,5,7.13,35.65,0.03,2025-10-24 07:07:00
4414,1003,50,4,11.76,47.04,0.05,2025-10-24 07:07:00
4415,1004,137,1.8,3.88,6.98,0.07,2025-10-24 06:24:00
4416,1004,22,3,3.99,11.97,0.03,2025-10-24 06:24:00
4417,1005,113,4,9.37,37.48,0.1,2025-10-24 10:11:00
4418,1005,16,4,4.4,17.6,0.12,2025-10-24 10:11:00
4419,1005,120,4,5.01,20.04,0.03,2025-10-24 10:11:00
4420,1005,136,6,3.43,20.58,0.11,2025-10-24 10:11:00
4421,1006,4,5.6,2.41,13.5,0.07,2025-10-25 21:20:00
4422,1007,41,3,5.09,15.27,0.14,2025-10-25 09:28:00
4423,1007,21,2,1.78,3.56,0.12,2025-10-25 09:28:00
4424,1007,126,1,9.94,9.94,0.14,2025-10-25 09:28:00
4425,1007,105,0.6,11.37,6.82,0.06,2025-10-25 09:28:00
4426,1007,82,5,5.63,28.15,0.1,2025-10-25 09:28:00
4427,1007,80,2.5,5.35,13.38,0.08,2025-10-25 09:28:00
4428,1008,143,3,8.58,25.74,0.14,2025-10-25 14:03:00
4429,1008,77,6,4.37,26.22,0.1,2025-10-25 14:03:00
4430,1008,148,2,6.56,13.12,0.14,2025-10-25 14:03:00
4431,1008,65,4,7.43,29.72,0.0,2025-10-25 14:03:00
4432,1009,66,3.4,11.96,40.66,0.02,2025-10-25 10:06:00
4433,1009,104,2,2.61,5.22,0.08,2025-10-25 10:06:00
4434,1010,20,2,0.75,1.5,0.0,2025-10-25 14:29:00
4435,1010,27,3,8.61,25.83,0.1,2025-10-25 14:29:00
4436,1010,133,1,1.37,1.37,0.01,2025-10-25 14:29:00
4437,1010,58,2,11.19,22.38,0.04,2025-10-25 14:29:00
4438,1011,19,3.4,7.43,25.26,0.1,2025-10-26 16:44:00
4439,1011,65,1,6.34,6.34,0.03,2025-10-26 16:44:00
4440,1011,128,1,4.0,4.0,0.07,2025-10-26 16:44:00
4441,1011,79,2.4,5.77,13.85,0.14,2025-10-26 16:44:00
4442,1011,57,2,1.03,2.06,0.03,2025-10-26 16:44:00
4443,1011,92,1,7.98,7.98,0.12,2025-10-26 16:44:00
4444,1012,131,4,10.47,41.88,0.05,2025-10-26 12:13:00
4445,1012,9,2,11.68,23.36,0.05,2025-10-26 12:13:00
4446,1012,99,6,3.03,18.18,0.13,2025-10-26 12:13:00
4447,1012,54,2.6,3.59,9.33,0.15,2025-10-26 12:13:00
4448,1012,121,6.0,9.29,55.74,0.01,2025-10-26 12:13:00
4449,1012,112,2,7.58,15.16,0.07,2025-10-26 12:13:00
4450,1012,17,5,10.63,53.15,0.12,2025-10-26 12:13:00
4451,1012,41,3,8.0,24.0,0.06,2025-10-26 12:13:00
4452,1013,20,2,8.5,17.0,0.1,2025-10-26 15:27:00
4453,1013,127,1,9.27,9.27,0.01,2025-10-26 15:27:00
4454,1013,101,3.2,3.43,10.98,0.01,2025-10-26 15:27:00
4455,1013,97,6,1.19,7.14,0.12,2025-10-26 15:27:00
4456,1013,40,6,6.37,38.22,0.03,2025-10-26 15:27:00
