movement_id,dc_code,sku,movement_type,quantity,supplier_ref,movement_date,movement_time,timezone,reached_epos,week_number,notes
9517,DC-LEEDS,NP-SKU-00099,receipt,85.8,SUP018-DEL-80963,03/11/2025,18:11,BST,Y,44,
9518,DC-BRIS,NP-SKU-00004,receipt,196.0,SUP012-DEL-25356,29/10/2025,10:52,BST,Y,44,
9519,DC-BHAM,NP-SKU-00010,write_off,497.9,SUP009-DEL-53778,31/10/2025,16:05,UTC,Y,44,
9520,DC-BHAM,NP-SKU-00050,transfer,273.5,SUP012-DEL-58226,01/11/2025,16:31,BST,Y,44,
9521,DC-MANC,NP-SKU-00061,write_off,53.1,SUP016-DEL-90100,30/10/2025,13:47,BST,Y,44,
9522,DC-MANC,NP-SKU-00057,transfer,172.0,SUP015-DEL-35091,30/10/2025,06:01,UTC,Y,44,
9523,DC-BRIS,NP-SKU-00144,receipt,307.4,SUP002-DEL-75276,01/11/2025,13:49,BST,Y,44,
9524,DC-BRIS,NP-SKU-00134,receipt,155.2,SUP005-DEL-65892,04/11/2025,11:52,BST,Y,44,
9525,DC-GLAS,NP-SKU-00099,receipt,257.3,SUP020-DEL-58180,04/11/2025,21:33,BST,Y,44,
9526,DC-BRIS,NP-SKU-00037,transfer,216.5,SUP008-DEL-11416,31/10/2025,13:17,UTC,Y,44,
9527,DC-BHAM,NP-SKU-00130,write_off,390.9,SUP002-DEL-51152,04/11/2025,17:12,BST,Y,44,
9528,DC-LEEDS,NP-SKU-00107,receipt,367.2,SUP004-DEL-94525,01/11/2025,07:13,BST,Y,44,
9529,DC-NORW,NP-SKU-00072,transfer,176.6,SUP019-DEL-68980,01/11/2025,20:03,UTC,Y,44,
9530,DC-NORW,NP-SKU-00005,receipt,494.4,SUP013-DEL-75419,31/10/2025,20:08,BST,Y,44,
9531,DC-BHAM,NP-SKU-00144,receipt,48.5,SUP005-DEL-12972,04/11/2025,18:50,BST,Y,44,
9532,DC-BRIS,NP-SKU-00048,write_off,290.4,SUP012-DEL-48844,01/11/2025,19:02,BST,Y,44,
9533,DC-BRIS,NP-SKU-00043,transfer,211.6,SUP009-DEL-65879,31/10/2025,10:57,UTC,Y,44,
9534,DC-BHAM,NP-SKU-00116,receipt,485.6,SUP010-DEL-26588,31/10/2025,07:28,BST,Y,44,
9535,DC-LEEDS,NP-SKU-00131,receipt,129.0,SUP009-DEL-20357,01/11/2025,08:24,BST,Y,44,
9536,DC-MANC,NP-SKU-00038,transfer,210.0,SUP008-DEL-58655,30/10/2025,15:13,BST,Y,44,
9537,DC-LEEDS,NP-SKU-00131,receipt,239.6,SUP015-DEL-41760,02/11/2025,13:37,UTC,Y,44,
9538,DC-BHAM,NP-SKU-00047,write_off,54.0,SUP001-DEL-81858,29/10/2025,22:33,UTC,Y,44,
9539,DC-MANC,NP-SKU-00094,receipt,277.5,SUP018-DEL-80149,30/10/2025,18:08,BST,Y,44,
9540,DC-BRIS,NP-SKU-00113,write_off,387.1,SUP014-DEL-50299,01/11/2025,22:47,UTC,Y,44,
9541,DC-NORW,NP-SKU-00006,receipt,311.7,SUP015-DEL-13219,03/11/2025,20:23,BST,Y,44,
9542,DC-BHAM,NP-SKU-00123,receipt,31.0,SUP004-DEL-28867,03/11/2025,10:03,BST,Y,44,
9543,DC-GLAS,NP-SKU-00047,transfer,253.4,SUP003-DEL-50974,02/11/2025,09:27,BST,Y,44,
9544,DC-BRIS,NP-SKU-00099,receipt,425.6,SUP016-DEL-75933,03/11/2025,17:49,UTC,Y,44,
9545,DC-LEEDS,NP-SKU-00054,receipt,388.6,SUP012-DEL-34180,29/10/2025,09:26,BST,Y,44,
9546,DC-LEEDS,NP-SKU-00048,receipt,226.3,SUP006-DEL-39436,29/10/2025,15:02,BST,Y,44,
9547,DC-LEEDS,NP-SKU-00143,receipt,371.7,SUP018-DEL-14290,01/11/2025,16:44,BST,Y,44,
9548,DC-LEEDS,NP-SKU-00076,transfer,54.8,SUP006-DEL-97044,31/10/2025,07:20,UTC,Y,44,
9549,DC-GLAS,NP-SKU-00050,receipt,190.4,SUP001-DEL-21838,03/11/2025,07:20,BST,Y,44,
9550,DC-NORW,NP-SKU-00083,receipt,118.4,SUP010-DEL-92619,10/11/2025,16:59,BST,Y,45,
9551,DC-GLAS,NP-SKU-00001,transfer,418.5,SUP007-DEL-26515,06/11/2025,10:46,BST,Y,45,
9552,DC-BHAM,NP-SKU-00097,receipt,163.9,SUP007-DEL-45805,11/11/2025,16:22,BST,Y,45,
9553,DC-NORW,NP-SKU-00046,transfer,418.6,SUP001-DEL-82934,09/11/2025,08:24,BST,Y,45,
9554,DC-NORW,NP-SKU-00105,receipt,314.2,SUP016-DEL-86867,06/11/2025,15:19,BST,Y,45,
9555,DC-BHAM,NP-SKU-00047,receipt,132.1,SUP014-DEL-37630,06/11/2025,18:33,UTC,Y,45,
9556,DC-BHAM,NP-SKU-00085,receipt,423.6,SUP010-DEL-88278,09/11/2025,09:53,BST,Y,45,
9557,DC-LEEDS,NP-SKU-00053,receipt,274.0,SUP003-DEL-74603,10/11/2025,19:58,BST,Y,45,
9558,DC-MANC,NP-SKU-00016,receipt,369.8,SUP015-DEL-59220,05/11/2025,10:46,UTC,Y,45,
9559,DC-BHAM,NP-SKU-00058,receipt,459.6,SUP004-DEL-17895,10/11/2025,08:37,UTC,Y,45,
9560,DC-NORW,NP-SKU-00055,receipt,11.7,SUP003-DEL-29135,05/11/2025,11:25,BST,Y,45,
9561,DC-MANC,NP-SKU-00043,receipt,103.4,SUP018-DEL-34937,05/11/2025,20:56,BST,Y,45,
9562,DC-GLAS,NP-SKU-00110,receipt,230.3,SUP017-DEL-29442,09/11/2025,21:34,BST,Y,45,
9563,DC-GLAS,NP-SKU-00054,receipt,180.1,SUP001-DEL-75149,10/11/2025,13:02,BST,Y,45,
9564,DC-NORW,NP-SKU-00144,receipt,228.9,SUP013-DEL-38585,10/11/2025,21:06,BST,Y,45,
9565,DC-NORW,NP-SKU-00014,write_off,329.2,SUP012-DEL-89294,11/11/2025,15:08,BST,Y,45,
9566,DC-LEEDS,NP-SKU-00016,write_off,297.0,SUP006-DEL-49766,10/11/2025,13:05,BST,Y,45,
9567,DC-LEEDS,NP-SKU-00145,transfer,291.8,SUP009-DEL-17229,07/11/2025,06:34,UTC,Y,45,
9568,DC-BRIS,NP-SKU-00102,write_off,243.8,SUP016-DEL-77685,08/11/2025,20:52,UTC,Y,45,
9569,DC-GLAS,NP-SKU-00024,transfer,457.2,SUP011-DEL-38591,07/11/2025,18:39,UTC,Y,45,
9570,DC-BRIS,NP-SKU-00127,receipt,185.6,SUP010-DEL-47021,05/11/2025,11:40,BST,Y,45,
9571,DC-MANC,NP-SKU-00071,receipt,290.0,SUP014-DEL-26096,08/11/2025,07:01,BST,Y,45,
9572,DC-GLAS,NP-SKU-00057,transfer,403.3,SUP005-DEL-95828,06/11/2025,15:39,BST,Y,45,
9573,DC-LEEDS,NP-SKU-00052,receipt,192.7,SUP013-DEL-34052,09/11/2025,16:47,BST,Y,45,
9574,DC-GLAS,NP-SKU-00029,receipt,343.4,SUP011-DEL-15727,05/11/2025,20:05,BST,Y,45,
9575,DC-BRIS,NP-SKU-00011,receipt,187.7,SUP019-DEL-86386,06/11/2025,11:53,BST,Y,45,
9576,DC-BRIS,NP-SKU-00006,write_off,156.1,SUP006-DEL-63038,09/11/2025,07:08,BST,Y,45,
9577,DC-BHAM,NP-SKU-00069,receipt,190.5,SUP016-DEL-17331,05/11/2025,20:20,UTC,Y,45,
9578,DC-MANC,NP-SKU-00136,receipt,79.4,SUP003-DEL-45578,06/11/2025,12:59,BST,Y,45,
9579,DC-LEEDS,NP-SKU-00070,receipt,355.8,SUP014-DEL-74852,06/11/2025,06:02,UTC,Y,45,
9580,DC-BHAM,NP-SKU-00126,write_off,216.4,SUP013-DEL-64656,11/11/2025,18:08,BST,Y,45,
9581,DC-BRIS,NP-SKU-00006,transfer,392.3,SUP009-DEL-71993,09/11/2025,21:59,BST,Y,45,
9582,DC-GLAS,NP-SKU-00061,receipt,329.2,SUP002-DEL-47807,10/11/2025,19:20,BST,Y,45,
9583,DC-BHAM,NP-SKU-00011,receipt,218.7,SUP020-DEL-21934,07/11/2025,21:32,BST,Y,45,
9584,DC-GLAS,NP-SKU-00079,receipt,300.6,SUP006-DEL-35938,11/11/2025,19:25,UTC,Y,45,
9585,DC-NORW,NP-SKU-00123,transfer,359.4,SUP010-DEL-11163,10/11/2025,16:31,BST,Y,45,
9586,DC-BHAM,NP-SKU-00078,receipt,214.0,SUP001-DEL-24334,09/11/2025,12:31,UTC,Y,45,
9587,DC-MANC,NP-SKU-00150,write_off,106.3,SUP002-DEL-82276,09/11/2025,06:42,UTC,Y,45,
9588,DC-BRIS,NP-SKU-00134,receipt,438.7,SUP013-DEL-82230,07/11/2025,09:27,BST,Y,45,
9589,DC-LEEDS,NP-SKU-00129,transfer,256.2,SUP019-DEL-99095,09/11/2025,16:15,BST,Y,45,
9590,DC-BHAM,NP-SKU-00048,receipt,64.4,SUP002-DEL-66507,09/11/2025,07:59,UTC,Y,45,
9591,DC-MANC,NP-SKU-00082,receipt,358.8,SUP015-DEL-68188,09/11/2025,20:04,BST,Y,45,
9592,DC-NORW,NP-SKU-00138,receipt,335.5,SUP020-DEL-43581,07/11/2025,13:24,UTC,Y,45,
9593,DC-BRIS,NP-SKU-00143,receipt,481.4,SUP011-DEL-92909,10/11/2025,14:16,BST,Y,45,
9594,DC-NORW,NP-SKU-00030,write_off,74.2,SUP009-DEL-85939,05/11/2025,16:44,UTC,Y,45,
9595,DC-GLAS,NP-SKU-00059,receipt,360.4,SUP019-DEL-33735,05/11/2025,06:04,UTC,Y,45,
9596,DC-BRIS,NP-SKU-00023,receipt,194.6,SUP012-DEL-90521,11/11/2025,14:38,UTC,Y,45,
9597,DC-BHAM,NP-SKU-00042,receipt,10.0,SUP003-DEL-61128,05/11/2025,09:45,BST,Y,45,
9598,DC-MANC,NP-SKU-00111,receipt,251.3,SUP002-DEL-91105,06/11/2025,18:12,BST,Y,45,
9599,DC-BRIS,NP-SKU-00010,transfer,215.8,SUP016-DEL-87710,07/11/2025,07:27,BST,Y,45,
9600,DC-BRIS,NP-SKU-00028,receipt,124.2,SUP007-DEL-65969,05/11/2025,09:53,BST,Y,45,
9601,DC-MANC,NP-SKU-00029,write_off,151.6,SUP001-DEL-72760,08/11/2025,18:18,UTC,Y,45,
9602,DC-LEEDS,NP-SKU-00076,receipt,224.7,SUP013-DEL-72233,10/11/2025,11:20,BST,Y,45,
9603,DC-BRIS,NP-SKU-00010,receipt,231.3,SUP016-DEL-81466,08/11/2025,15:29,UTC,Y,45,
9604,DC-BRIS,NP-SKU-00011,receipt,62.4,SUP010-DEL-44347,05/11/2025,10:29,BST,Y,45,
9605,DC-GLAS,NP-SKU-00051,receipt,322.8,SUP002-DEL-65115,05/11/2025,21:33,UTC,Y,45,
9606,DC-LEEDS,NP-SKU-00081,receipt,356.3,SUP003-DEL-25750,06/11/2025,16:20,BST,Y,45,
9607,DC-GLAS,NP-SKU-00004,receipt,479.2,SUP015-DEL-74685,05/11/2025,21:44,BST,Y,45,
9608,DC-BHAM,NP-SKU-00075,receipt,209.2,SUP012-DEL-98699,09/11/2025,08:57,UTC,Y,45,
9609,DC-LEEDS,NP-SKU-00073,transfer,192.0,SUP020-DEL-55815,06/11/2025,21:39,UTC,Y,45,
9610,DC-MANC,NP-SKU-00017,write_off,219.2,SUP017-DEL-85418,09/11/2025,17:36,BST,Y,45,
9611,DC-NORW,NP-SKU-00146,transfer,387.3,SUP004-DEL-29545,11/11/2025,20:45,BST,Y,45,
9612,DC-GLAS,NP-SKU-00010,write_off,38.5,SUP006-DEL-66471,06/11/2025,15:17,UTC,Y,45,
9613,DC-LEEDS,NP-SKU-00123,receipt,457.5,SUP019-DEL-78644,09/11/2025,16:36,BST,Y,45,
9614,DC-NORW,NP-SKU-00084,write_off,199.4,SUP020-DEL-80089,06/11/2025,12:03,BST,Y,45,
9615,DC-LEEDS,NP-SKU-00013,receipt,253.3,SUP017-DEL-11222,06/11/2025,08:05,BST,Y,45,
9616,DC-BHAM,NP-SKU-00016,transfer,83.8,SUP007-DEL-61829,08/11/2025,22:08,BST,Y,45,
9617,DC-BHAM,NP-SKU-00061,receipt,230.5,SUP011-DEL-14193,10/11/2025,14:49,UTC,Y,45,
9618,DC-BRIS,NP-SKU-00080,receipt,166.4,SUP007-DEL-19237,10/11/2025,20:24,BST,Y,45,
9619,DC-BRIS,NP-SKU-00086,receipt,238.9,SUP005-DEL-95234,10/11/2025,21:17,BST,Y,45,
9620,DC-NORW,NP-SKU-00088,receipt,248.2,SUP014-DEL-25493,08/11/2025,09:24,BST,Y,45,
9621,DC-BRIS,NP-SKU-00016,write_off,410.7,SUP006-DEL-91402,10/11/2025,07:10,BST,Y,45,
9622,DC-LEEDS,NP-SKU-00053,receipt,128.8,SUP014-DEL-16604,06/11/2025,17:22,BST,Y,45,
9623,DC-LEEDS,NP-SKU-00035,transfer,142.9,SUP009-DEL-65011,11/11/2025,11:56,BST,Y,45,
9624,DC-BRIS,NP-SKU-00139,receipt,106.6,SUP010-DEL-83080,10/11/2025,08:08,BST,Y,45,
9625,DC-MANC,NP-SKU-00109,receipt,331.4,SUP004-DEL-58484,06/11/2025,15:10,BST,Y,45,
9626,DC-MANC,NP-SKU-00125,receipt,390.1,SUP006-DEL-17151,06/11/2025,14:15,UTC,Y,45,
9627,DC-BHAM,NP-SKU-00031,receipt,282.2,SUP015-DEL-21998,05/11/2025,16:11,UTC,Y,45,
9628,DC-BHAM,NP-SKU-00114,transfer,16.5,SUP012-DEL-24884,07/11/2025,07:51,UTC,Y,45,
9629,DC-GLAS,NP-SKU-00134,write_off,297.4,SUP011-DEL-63014,09/11/2025,17:09,UTC,Y,45,
9630,DC-BRIS,NP-SKU-00121,receipt,228.7,SUP018-DEL-27728,05/11/2025,11:01,UTC,Y,45,
9631,DC-MANC,NP-SKU-00146,receipt,235.0,SUP001-DEL-93194,11/11/2025,21:04,BST,Y,45,
9632,DC-BHAM,NP-SKU-00035,write_off,35.4,SUP019-DEL-67475,09/11/2025,09:58,BST,Y,45,
9633,DC-GLAS,NP-SKU-00010,write_off,55.4,SUP012-DEL-89386,07/11/2025,20:44,BST,Y,45,
9634,DC-BRIS,NP-SKU-00125,write_off,426.6,SUP008-DEL-93907,10/11/2025,08:12,BST,Y,45,
9635,DC-LEEDS,NP-SKU-00052,transfer,137.4,SUP009-DEL-61601,08/11/2025,07:35,BST,Y,45,
9636,DC-LEEDS,NP-SKU-00145,receipt,170.4,SUP019-DEL-94206,11/11/2025,16:18,BST,Y,45,
9637,DC-BRIS,NP-SKU-00119,receipt,411.4,SUP015-DEL-70069,09/11/2025,21:18,BST,Y,45,
9638,DC-MANC,NP-SKU-00150,receipt,464.9,SUP020-DEL-83072,07/11/2025,21:37,BST,Y,45,
9639,DC-BHAM,NP-SKU-00135,transfer,47.0,SUP013-DEL-44436,06/11/2025,22:37,UTC,Y,45,
9640,DC-NORW,NP-SKU-00053,receipt,200.5,SUP007-DEL-67005,05/11/2025,14:37,BST,Y,45,
9641,DC-LEEDS,NP-SKU-00072,write_off,24.8,SUP015-DEL-54814,09/11/2025,21:48,BST,Y,45,
9642,DC-GLAS,NP-SKU-00044,receipt,317.7,SUP012-DEL-43325,08/11/2025,22:17,BST,Y,45,
9643,DC-NORW,NP-SKU-00079,receipt,70.0,SUP015-DEL-15083,05/11/2025,07:46,BST,Y,45,
9644,DC-MANC,NP-SKU-00079,write_off,475.3,SUP010-DEL-13273,10/11/2025,20:55,BST,Y,45,
9645,DC-BRIS,NP-SKU-00066,transfer,301.2,SUP016-DEL-31012,07/11/2025,15:48,UTC,Y,45,
9646,DC-BRIS,NP-SKU-00059,receipt,421.4,SUP002-DEL-38131,06/11/2025,20:06,BST,Y,45,
9647,DC-NORW,NP-SKU-00134,transfer,248.1,SUP019-DEL-84098,07/11/2025,14:01,BST,Y,45,
9648,DC-BRIS,NP-SKU-00019,receipt,230.6,SUP007-DEL-11227,07/11/2025,17:28,BST,Y,45,
9649,DC-BRIS,NP-SKU-00148,receipt,309.3,SUP013-DEL-67979,10/11/2025,11:14,UTC,Y,45,
9650,DC-BHAM,NP-SKU-00027,transfer,243.9,SUP019-DEL-84364,06/11/2025,11:32,BST,Y,45,
9651,DC-BHAM,NP-SKU-00068,receipt,237.6,SUP012-DEL-88885,09/11/2025,11:09,BST,Y,45,
9652,DC-BRIS,NP-SKU-00037,receipt,210.6,SUP001-DEL-95115,06/11/2025,19:28,UTC,Y,45,
9653,DC-LEEDS,NP-SKU-00143,receipt,175.6,SUP013-DEL-94422,08/11/2025,17:10,BST,Y,45,
9654,DC-LEEDS,NP-SKU-00080,receipt,214.0,SUP005-DEL-64746,08/11/2025,19:17,BST,Y,45,
9655,DC-MANC,NP-SKU-00036,receipt,419.5,SUP019-DEL-95852,09/11/2025,07:53,UTC,Y,45,
9656,DC-GLAS,NP-SKU-00114,receipt,130.4,SUP003-DEL-41312,07/11/2025,14:02,BST,Y,45,
9657,DC-NORW,NP-SKU-00065,write_off,128.9,SUP018-DEL-65314,10/11/2025,18:58,UTC,Y,45,
9658,DC-GLAS,NP-SKU-00094,receipt,129.6,SUP015-DEL-30277,05/11/2025,20:01,BST,Y,45,
9659,DC-LEEDS,NP-SKU-00041,receipt,384.7,SUP009-DEL-28292,10/11/2025,15:32,BST,Y,45,
9660,DC-LEEDS,NP-SKU-00055,write_off,18.1,SUP006-DEL-19939,06/11/2025,08:27,UTC,Y,45,
9661,DC-NORW,NP-SKU-00141,receipt,328.5,SUP011-DEL-16417,05/11/2025,17:16,BST,Y,45,
9662,DC-NORW,NP-SKU-00130,receipt,322.2,SUP020-DEL-69685,10/11/2025,15:28,BST,Y,45,
9663,DC-LEEDS,NP-SKU-00135,receipt,153.5,SUP012-DEL-54303,08/11/2025,20:37,BST,Y,45,
9664,DC-LEEDS,NP-SKU-00148,transfer,27.6,SUP010-DEL-29327,05/11/2025,12:19,BST,Y,45,
9665,DC-MANC,NP-SKU-00029,receipt,335.1,SUP012-DEL-83335,09/11/2025,18:39,BST,Y,45,
9666,DC-GLAS,NP-SKU-00072,receipt,384.1,SUP005-DEL-32269,08/11/2025,19:24,BST,Y,45,
9667,DC-BHAM,NP-SKU-00041,receipt,395.1,SUP010-DEL-28024,11/11/2025,15:13,BST,Y,45,
9668,DC-LEEDS,NP-SKU-00037,receipt,279.3,SUP019-DEL-25978,09/11/2025,17:05,BST,Y,45,
9669,DC-BRIS,NP-SKU-00098,write_off,316.8,SUP007-DEL-93930,08/11/2025,22:12,BST,Y,45,
9670,DC-GLAS,NP-SKU-00085,receipt,176.8,SUP008-DEL-27408,07/11/2025,13:36,UTC,Y,45,
9671,DC-NORW,NP-SKU-00100,transfer,70.9,SUP001-DEL-81438,08/11/2025,22:01,BST,Y,45,
9672,DC-LEEDS,NP-SKU-00079,receipt,39.0,SUP013-DEL-45648,06/11/2025,11:04,BST,Y,45,
9673,DC-BRIS,NP-SKU-00136,receipt,481.6,SUP018-DEL-66317,10/11/2025,20:03,BST,Y,45,
9674,DC-NORW,NP-SKU-00004,receipt,438.4,SUP002-DEL-44193,07/11/2025,21:04,BST,Y,45,
9675,DC-MANC,NP-SKU-00056,receipt,37.3,SUP017-DEL-88338,06/11/2025,11:28,BST,Y,45,
9676,DC-GLAS,NP-SKU-00089,transfer,283.5,SUP003-DEL-25668,06/11/2025,17:13,BST,Y,45,
9677,DC-GLAS,NP-SKU-00085,receipt,185.6,SUP020-DEL-11080,07/11/2025,09:52,BST,Y,45,
9678,DC-LEEDS,NP-SKU-00072,write_off,47.2,SUP018-DEL-19344,11/11/2025,08:43,BST,Y,45,
9679,DC-BHAM,NP-SKU-00034,receipt,245.7,SUP007-DEL-67210,07/11/2025,17:06,BST,Y,45,
9680,DC-MANC,NP-SKU-00056,write_off,121.5,SUP008-DEL-77313,10/11/2025,17:45,BST,Y,45,
9681,DC-BRIS,NP-SKU-00002,receipt,184.0,SUP014-DEL-79242,10/11/2025,18:54,UTC,Y,45,
9682,DC-BRIS,NP-SKU-00005,receipt,314.7,SUP011-DEL-92876,10/11/2025,21:34,UTC,Y,45,
9683,DC-GLAS,NP-SKU-00116,receipt,360.2,SUP009-DEL-63629,10/11/2025,11:34,BST,Y,45,
9684,DC-BHAM,NP-SKU-00147,receipt,424.7,SUP019-DEL-93981,06/11/2025,11:45,BST,Y,45,
9685,DC-LEEDS,NP-SKU-00088,receipt,25.7,SUP013-DEL-59368,05/11/2025,10:36,BST,Y,45,
9686,DC-BHAM,NP-SKU-00056,write_off,45.0,SUP017-DEL-41347,09/11/2025,15:05,UTC,Y,45,
9687,DC-GLAS,NP-SKU-00038,receipt,282.1,SUP020-DEL-85352,06/11/2025,22:33,BST,Y,45,
9688,DC-NORW,NP-SKU-00117,receipt,379.3,SUP003-DEL-69694,09/11/2025,09:17,BST,Y,45,
9689,DC-LEEDS,NP-SKU-00148,transfer,65.8,SUP010-DEL-60212,06/11/2025,12:02,BST,Y,45,
9690,DC-BHAM,NP-SKU-00140,receipt,245.4,SUP006-DEL-84175,08/11/2025,15:03,BST,Y,45,
9691,DC-BHAM,NP-SKU-00056,receipt,36.5,SUP010-DEL-16733,07/11/2025,06:15,BST,Y,45,
9692,DC-LEEDS,NP-SKU-00094,write_off,297.4,SUP006-DEL-83850,10/11/2025,16:14,BST,Y,45,
9693,DC-BRIS,NP-SKU-00113,receipt,89.5,SUP017-DEL-90539,05/11/2025,21:23,BST,Y,45,
9694,DC-NORW,NP-SKU-00075,receipt,18.9,SUP015-DEL-93391,06/11/2025,09:05,BST,Y,45,
9695,DC-LEEDS,NP-SKU-00026,transfer,404.5,SUP007-DEL-28051,10/11/2025,14:38,BST,Y,45,
9696,DC-BHAM,NP-SKU-00066,transfer,463.9,SUP005-DEL-41967,06/11/2025,09:10,BST,Y,45,
9697,DC-MANC,NP-SKU-00112,transfer,142.4,SUP002-DEL-13016,10/11/2025,16:31,UTC,Y,45,
9698,DC-BHAM,NP-SKU-00102,receipt,405.7,SUP003-DEL-37752,10/11/2025,12:36,BST,Y,45,
9699,DC-MANC,NP-SKU-00060,transfer,473.8,SUP002-DEL-75209,06/11/2025,12:22,BST,Y,45,
9700,DC-BRIS,NP-SKU-00074,receipt,247.3,SUP007-DEL-16198,05/11/2025,22:02,BST,Y,45,
9701,DC-BRIS,NP-SKU-00128,receipt,437.2,SUP010-DEL-98172,07/11/2025,19:07,BST,Y,45,
9702,DC-BHAM,NP-SKU-00071,receipt,53.8,SUP012-DEL-87523,11/11/2025,18:40,BST,Y,45,
9703,DC-LEEDS,NP-SKU-00123,write_off,146.7,SUP006-DEL-38564,09/11/2025,06:24,BST,Y,45,
9704,DC-BRIS,NP-SKU-00042,receipt,425.3,SUP013-DEL-29645,08/11/2025,07:14,BST,Y,45,
9705,DC-BHAM,NP-SKU-00014,receipt,290.7,SUP005-DEL-69044,08/11/2025,12:49,BST,Y,45,
9706,DC-LEEDS,NP-SKU-00143,receipt,475.0,SUP003-DEL-44306,11/11/2025,17:57,BST,Y,45,
9707,DC-GLAS,NP-SKU-00113,receipt,491.6,SUP004-DEL-33229,11/11/2025,13:09,UTC,Y,45,
9708,DC-MANC,NP-SKU-00076,receipt,411.1,SUP005-DEL-90636,10/11/2025,22:53,BST,Y,45,
9709,DC-NORW,NP-SKU-00096,transfer,396.4,SUP015-DEL-25672,06/11/2025,18:12,BST,Y,45,
9710,DC-GLAS,NP-SKU-00090,write_off,284.9,SUP020-DEL-39507,08/11/2025,15:31,BST,Y,45,
9711,DC-GLAS,NP-SKU-00086,transfer,294.0,SUP001-DEL-29688,08/11/2025,16:32,UTC,Y,45,
9712,DC-GLAS,NP-SKU-00124,receipt,238.1,SUP007-DEL-54357,05/11/2025,09:29,UTC,Y,45,
9713,DC-NORW,NP-SKU-00119,receipt,217.2,SUP007-DEL-57323,11/11/2025,15:59,UTC,Y,45,
9714,DC-BRIS,NP-SKU-00011,transfer,31.7,SUP007-DEL-77799,08/11/2025,16:00,BST,Y,45,
9715,DC-GLAS,NP-SKU-00122,transfer,481.6,SUP014-DEL-14610,08/11/2025,20:51,BST,Y,45,
9716,DC-GLAS,NP-SKU-00076,transfer,496.6,SUP018-DEL-18862,09/11/2025,08:46,BST,Y,45,
9717,DC-NORW,NP-SKU-00007,receipt,85.4,SUP018-DEL-56228,11/11/2025,15:16,UTC,Y,45,
9718,DC-GLAS,NP-SKU-00127,write_off,363.4,SUP008-DEL-11769,07/11/2025,22:40,BST,Y,45,
9719,DC-BHAM,NP-SKU-00007,transfer,148.5,SUP013-DEL-45620,10/11/2025,14:18,BST,Y,45,
9720,DC-MANC,NP-SKU-00072,receipt,320.2,SUP009-DEL-10713,05/11/2025,14:56,UTC,Y,45,
9721,DC-NORW,NP-SKU-00021,receipt,291.1,SUP011-DEL-94415,06/11/2025,13:47,BST,Y,45,
9722,DC-GLAS,NP-SKU-00062,receipt,201.2,SUP020-DEL-82107,07/11/2025,12:32,UTC,Y,45,
9723,DC-NORW,NP-SKU-00001,receipt,287.1,SUP020-DEL-99027,07/11/2025,20:45,BST,Y,45,
9724,DC-NORW,NP-SKU-00095,write_off,226.2,SUP019-DEL-85640,07/11/2025,22:56,BST,Y,45,
9725,DC-LEEDS,NP-SKU-00147,transfer,82.7,SUP011-DEL-23724,10/11/2025,11:10,BST,Y,45,
9726,DC-GLAS,NP-SKU-00029,write_off,182.7,SUP012-DEL-41672,10/11/2025,19:24,BST,Y,45,
9727,DC-LEEDS,NP-SKU-00077,receipt,45.5,SUP015-DEL-14717,11/11/2025,18:54,UTC,Y,45,
9728,DC-BRIS,NP-SKU-00072,receipt,232.6,SUP012-DEL-70310,08/11/2025,20:39,BST,Y,45,
9729,DC-BHAM,NP-SKU-00079,write_off,366.3,SUP013-DEL-32687,06/11/2025,20:47,BST,Y,45,
9730,DC-LEEDS,NP-SKU-00097,transfer,220.7,SUP019-DEL-80117,07/11/2025,10:20,BST,Y,45,
9731,DC-BRIS,NP-SKU-00035,receipt,473.9,SUP017-DEL-53381,05/11/2025,16:25,UTC,Y,45,
9732,DC-MANC,NP-SKU-00088,receipt,275.9,SUP015-DEL-15254,07/11/2025,12:09,BST,Y,45,
9733,DC-MANC,NP-SKU-00078,receipt,419.2,SUP017-DEL-64896,11/11/2025,18:35,BST,Y,45,
9734,DC-BRIS,NP-SKU-00019,receipt,357.3,SUP014-DEL-80270,05/11/2025,09:32,BST,Y,45,
9735,DC-BHAM,NP-SKU-00090,write_off,257.4,SUP009-DEL-46035,10/11/2025,17:48,BST,Y,45,
9736,DC-LEEDS,NP-SKU-00081,receipt,246.6,SUP014-DEL-12393,06/11/2025,20:18,UTC,Y,45,
9737,DC-BHAM,NP-SKU-00116,receipt,242.1,SUP006-DEL-26422,07/11/2025,15:57,UTC,Y,45,
9738,DC-LEEDS,NP-SKU-00147,receipt,255.3,SUP007-DEL-30027,10/11/2025,10:59,BST,Y,45,
9739,DC-BHAM,NP-SKU-00063,receipt,455.8,SUP002-DEL-47815,10/11/2025,20:01,UTC,Y,45,
9740,DC-LEEDS,NP-SKU-00075,receipt,261.9,SUP002-DEL-90683,10/11/2025,08:14,UTC,Y,45,
9741,DC-NORW,NP-SKU-00024,write_off,220.8,SUP006-DEL-20642,07/11/2025,22:38,BST,Y,45,
9742,DC-LEEDS,NP-SKU-00142,receipt,20.2,SUP019-DEL-50147,05/11/2025,06:07,BST,Y,45,
9743,DC-BRIS,NP-SKU-00084,receipt,39.9,SUP018-DEL-52835,08/11/2025,14:49,UTC,Y,45,
