order_id,order_ref,customer_id,store_id,order_channel,order_status,order_date,completed_at,total_amount,discount_amount,vat_amount,payment_method,payment_reference,loyalty_points_earned,is_returned,created_at
930,NP-2025-0000930,285,21,in_store,completed,2025-09-25 20:05:00,2025-09-25 20:23:00,60.37,2.39,4.03,online,TXN91084829,72,False,2025-09-25 20:05:00
931,NP-2025-0000931,36,12,online,completed,2025-09-26 10:01:00,2025-09-26 10:23:00,50.09,4.58,3.34,online,TXN11615752,60,False,2025-09-26 10:01:00
932,NP-2025-0000932,129,10,online,returned,2025-09-27 06:28:00,2025-09-27 06:47:00,170.08,17.62,11.34,cash,TXN90158913,204,False,2025-09-27 06:28:00
933,NP-2025-0000933,415,5,online,cancelled,2025-09-28 07:06:00,2025-09-28 07:42:00,28.71,3.14,1.91,online,TXN12151775,34,False,2025-09-28 07:06:00
934,NP-2025-0000934,77,29,online,completed,2025-09-29 10:41:00,2025-09-29 10:52:00,82.9,0.34,5.53,card,TXN10151477,99,False,2025-09-29 10:41:00
935,NP-2025-0000935,498,7,in_store,completed,2025-09-30 21:16:00,2025-09-30 21:37:00,86.56,1.66,5.77,card,TXN95519976,103,False,2025-09-30 21:16:00
936,NP-2025-0000936,396,18,online,completed,2025-10-01 20:01:00,2025-10-01 20:38:00,19.8,1.67,1.32,cash,TXN22710585,23,False,2025-10-01 20:01:00
937,NP-2025-0000937,341,28,in_store,completed,2025-10-02 19:04:00,2025-10-02 19:13:00,65.21,6.91,4.35,card,TXN48502327,78,False,2025-10-02 19:04:00
938,NP-2025-0000938,66,18,online,completed,2025-10-03 13:03:00,2025-10-03 13:38:00,76.17,1.31,5.08,card,TXN21442470,91,False,2025-10-03 13:03:00
939,NP-2025-0000939,36,12,in_store,completed,2025-10-04 11:12:00,2025-10-04 11:22:00,104.15,0.37,6.95,online,TXN67339920,124,False,2025-10-04 11:12:00
940,NP-2025-0000940,160,13,click_collect,cancelled,2025-10-05 06:31:00,2025-10-05 06:35:00,136.38,15.89,9.1,card,TXN44701832,163,False,2025-10-05 06:31:00
941,NP-2025-0000941,423,1,in_store,completed,2025-10-06 10:28:00,2025-10-06 11:09:00,154.05,1.63,10.28,card,TXN61381143,184,False,2025-10-06 10:28:00
942,NP-2025-0000942,433,5,in_store,completed,2025-10-06 21:46:00,2025-10-06 22:03:00,173.69,7.29,11.59,card,TXN76010706,208,False,2025-10-06 21:46:00
943,NP-2025-0000943,423,15,in_store,cancelled,2025-10-06 21:26:00,2025-10-06 21:39:00,169.51,8.02,11.31,card,TXN26940639,203,False,2025-10-06 21:26:00
944,NP-2025-0000944,439,5,in_store,completed,2025-10-07 19:45:00,2025-10-07 19:51:00,168.05,19.29,11.21,contactless,TXN30487363,201,False,2025-10-07 19:45:00
945,NP-2025-0000945,240,27,in_store,completed,2025-10-07 19:54:00,2025-10-07 20:38:00,143.16,2.74,9.55,card,TXN73525919,171,False,2025-10-07 19:54:00
946,NP-2025-0000946,156,17,online,returned,2025-10-07 17:00:00,2025-10-07 17:32:00,175.61,20.93,11.71,card,TXN78485923,210,False,2025-10-07 17:00:00
947,NP-2025-0000947,450,24,in_store,completed,2025-10-08 13:20:00,2025-10-08 13:57:00,58.48,1.07,3.9,card,TXN66274290,70,False,2025-10-08 13:20:00
948,NP-2025-0000948,183,9,in_store,returned,2025-10-08 16:50:00,2025-10-08 17:03:00,110.61,0.23,7.38,card,TXN31961637,132,False,2025-10-08 16:50:00
949,NP-2025-0000949,253,25,in_store,completed,2025-10-08 15:41:00,2025-10-08 16:17:00,22.24,1.47,1.48,online,TXN92202870,26,False,2025-10-08 15:41:00
950,NP-2025-0000950,347,19,click_collect,completed,2025-10-09 13:00:00,2025-10-09 13:34:00,45.48,4.77,3.03,card,TXN55280118,54,False,2025-10-09 13:00:00
951,NP-2025-0000951,133,28,click_collect,completed,2025-10-09 08:33:00,2025-10-09 08:57:00,98.72,10.03,6.58,contactless,TXN64378528,118,False,2025-10-09 08:33:00
952,NP-2025-0000952,337,24,online,completed,2025-10-09 11:05:00,2025-10-09 11:12:00,158.62,15.27,10.58,card,TXN36316515,190,False,2025-10-09 11:05:00
953,NP-2025-0000953,3,27,in_store,completed,2025-10-10 09:45:00,2025-10-10 10:18:00,111.78,1.91,7.46,cash,TXN66892740,134,False,2025-10-10 09:45:00
954,NP-2025-0000954,54,20,online,completed,2025-10-10 07:03:00,2025-10-10 07:40:00,15.47,1.54,1.03,online,TXN37064257,18,False,2025-10-10 07:03:00
955,NP-2025-0000955,471,30,in_store,completed,2025-10-10 08:05:00,2025-10-10 08:14:00,169.18,4.89,11.28,card,TXN49971921,203,False,2025-10-10 08:05:00
956,NP-2025-0000956,453,21,click_collect,completed,2025-10-11 09:37:00,2025-10-11 09:48:00,12.5,1.14,0.83,online,TXN24087799,15,False,2025-10-11 09:37:00
957,NP-2025-0000957,421,17,online,completed,2025-10-11 22:16:00,2025-10-11 22:41:00,118.23,13.07,7.89,online,TXN72633954,141,False,2025-10-11 22:16:00
958,NP-2025-0000958,12,16,online,completed,2025-10-11 12:28:00,2025-10-11 13:05:00,63.77,4.04,4.25,card,TXN26022893,76,False,2025-10-11 12:28:00
959,NP-2025-0000959,390,2,online,cancelled,2025-10-11 22:47:00,2025-10-11 23:03:00,28.65,1.61,1.91,contactless,TXN90362099,34,False,2025-10-11 22:47:00
960,NP-2025-0000960,67,29,in_store,completed,2025-10-11 19:01:00,2025-10-11 19:46:00,141.25,10.1,9.42,contactless,TXN30753916,169,False,2025-10-11 19:01:00
961,NP-2025-0000961,429,8,in_store,completed,2025-10-12 14:30:00,2025-10-12 15:00:00,98.48,10.38,6.57,contactless,TXN55479408,118,False,2025-10-12 14:30:00
962,NP-2025-0000962,188,26,in_store,completed,2025-10-12 06:11:00,2025-10-12 06:42:00,122.74,12.77,8.19,online,TXN83691032,147,False,2025-10-12 06:11:00
963,NP-2025-0000963,110,29,online,completed,2025-10-12 11:41:00,2025-10-12 11:54:00,156.86,3.05,10.46,card,TXN28113144,188,False,2025-10-12 11:41:00
964,NP-2025-0000964,204,22,click_collect,completed,2025-10-12 07:50:00,2025-10-12 07:53:00,101.29,4.73,6.76,contactless,TXN44840452,121,False,2025-10-12 07:50:00
965,NP-2025-0000965,46,11,in_store,completed,2025-10-12 08:27:00,2025-10-12 08:36:00,47.66,4.8,3.18,card,TXN29063958,57,False,2025-10-12 08:27:00
966,NP-2025-0000966,187,2,online,cancelled,2025-10-13 18:04:00,2025-10-13 18:39:00,167.32,15.4,11.16,card,TXN36524771,200,False,2025-10-13 18:04:00
967,NP-2025-0000967,276,28,online,completed,2025-10-13 15:54:00,2025-10-13 16:32:00,135.78,2.23,9.06,card,TXN93215364,162,False,2025-10-13 15:54:00
968,NP-2025-0000968,308,26,online,completed,2025-10-13 22:04:00,2025-10-13 22:06:00,6.29,0.24,0.42,card,TXN67054128,7,False,2025-10-13 22:04:00
969,NP-2025-0000969,199,23,click_collect,completed,2025-10-14 09:23:00,2025-10-14 09:50:00,88.09,7.54,5.88,card,TXN83826394,105,False,2025-10-14 09:23:00
970,NP-2025-0000970,451,25,in_store,completed,2025-10-14 13:19:00,2025-10-14 13:52:00,5.05,0.25,0.34,card,TXN25903665,6,False,2025-10-14 13:19:00
971,NP-2025-0000971,242,8,click_collect,returned,2025-10-14 21:32:00,2025-10-14 21:55:00,154.64,5.96,10.31,card,TXN52957363,185,False,2025-10-14 21:32:00
972,NP-2025-0000972,69,8,click_collect,returned,2025-10-15 10:34:00,2025-10-15 10:59:00,163.79,15.04,10.92,card,TXN23217836,196,False,2025-10-15 10:34:00
973,NP-2025-0000973,391,22,online,returned,2025-10-15 16:23:00,2025-10-15 16:54:00,70.55,1.36,4.71,online,TXN16122267,84,False,2025-10-15 16:23:00
974,NP-2025-0000974,217,25,click_collect,completed,2025-10-15 10:18:00,2025-10-15 10:49:00,137.6,2.33,9.18,card,TXN47605606,165,False,2025-10-15 10:18:00
975,NP-2025-0000975,186,13,in_store,completed,2025-10-16 09:01:00,2025-10-16 09:44:00,149.62,8.63,9.98,contactless,TXN26442080,179,False,2025-10-16 09:01:00
976,NP-2025-0000976,117,17,in_store,completed,2025-10-16 21:42:00,2025-10-16 21:55:00,21.65,2.31,1.44,card,TXN51190832,25,False,2025-10-16 21:42:00
977,NP-2025-0000977,83,19,click_collect,completed,2025-10-16 15:32:00,2025-10-16 15:55:00,122.39,3.81,8.16,contactless,TXN16685457,146,False,2025-10-16 15:32:00
978,NP-2025-0000978,220,9,in_store,completed,2025-10-17 10:57:00,2025-10-17 10:59:00,179.48,9.59,11.97,contactless,TXN65917717,215,False,2025-10-17 10:57:00
979,NP-2025-0000979,496,30,in_store,completed,2025-10-17 10:30:00,2025-10-17 11:02:00,170.01,8.52,11.34,card,TXN83617061,204,False,2025-10-17 10:30:00
980,NP-2025-0000980,409,9,click_collect,returned,2025-10-17 12:57:00,2025-10-17 13:32:00,111.1,13.25,7.41,contactless,TXN14054656,133,False,2025-10-17 12:57:00
981,NP-2025-0000981,178,26,in_store,completed,2025-10-18 11:03:00,2025-10-18 11:48:00,140.94,8.88,9.4,card,TXN10808854,169,False,2025-10-18 11:03:00
982,NP-2025-0000982,438,15,in_store,completed,2025-10-18 21:12:00,2025-10-18 21:30:00,172.45,16.07,11.5,card,TXN90018084,206,False,2025-10-18 21:12:00
983,NP-2025-0000983,256,23,online,completed,2025-10-18 19:28:00,2025-10-18 19:52:00,87.63,2.68,5.84,cash,TXN72192924,105,False,2025-10-18 19:28:00
984,NP-2025-0000984,108,28,in_store,completed,2025-10-18 06:15:00,2025-10-18 06:25:00,30.33,1.66,2.02,card,TXN74002646,36,False,2025-10-18 06:15:00
985,NP-2025-0000985,428,15,in_store,completed,2025-10-18 11:11:00,2025-10-18 11:54:00,89.12,9.49,5.94,card,TXN20067840,106,False,2025-10-18 11:11:00
986,NP-2025-0000986,453,18,in_store,completed,2025-10-19 21:06:00,2025-10-19 21:15:00,141.29,4.9,9.42,card,TXN92783895,169,False,2025-10-19 21:06:00
987,NP-2025-0000987,107,19,in_store,completed,2025-10-19 13:02:00,2025-10-19 13:15:00,151.14,0.54,10.08,cash,TXN11055438,181,False,2025-10-19 13:02:00
988,NP-2025-0000988,254,27,in_store,completed,2025-10-19 06:06:00,2025-10-19 06:11:00,36.86,1.87,2.46,contactless,TXN46055931,44,True,2025-10-19 06:06:00
989,NP-2025-0000989,474,7,in_store,completed,2025-10-19 20:29:00,2025-10-19 20:33:00,166.24,17.72,11.09,card,TXN63695427,199,False,2025-10-19 20:29:00
990,NP-2025-0000990,130,30,online,completed,2025-10-19 15:37:00,2025-10-19 16:03:00,36.92,2.56,2.46,contactless,TXN34634296,44,False,2025-10-19 15:37:00
991,NP-2025-0000991,3,18,online,completed,2025-10-20 11:36:00,2025-10-20 12:14:00,82.35,0.32,5.49,card,TXN84518625,98,False,2025-10-20 11:36:00
992,NP-2025-0000992,419,18,online,completed,2025-10-20 14:03:00,2025-10-20 14:11:00,65.89,5.53,4.39,online,TXN92241666,79,False,2025-10-20 14:03:00
993,NP-2025-0000993,459,19,click_collect,completed,2025-10-20 10:29:00,2025-10-20 10:55:00,36.12,0.96,2.41,card,TXN31483603,43,False,2025-10-20 10:29:00
994,NP-2025-0000994,203,21,online,completed,2025-10-21 19:03:00,2025-10-21 19:15:00,80.04,4.36,5.34,contactless,TXN70741910,96,False,2025-10-21 19:03:00
995,NP-2025-0000995,192,1,in_store,completed,2025-10-21 17:13:00,2025-10-21 17:15:00,113.91,6.91,7.6,online,TXN88703145,136,False,2025-10-21 17:13:00
996,NP-2025-0000996,23,18,in_store,completed,2025-10-21 06:26:00,2025-10-21 07:10:00,136.75,11.73,9.12,card,TXN32769522,164,False,2025-10-21 06:26:00
997,NP-2025-0000997,452,27,online,completed,2025-10-22 07:10:00,2025-10-22 07:51:00,18.15,0.07,1.21,card,TXN50170436,21,False,2025-10-22 07:10:00
998,NP-2025-0000998,89,1,in_store,completed,2025-10-22 13:11:00,2025-10-22 13:28:00,172.47,7.4,11.5,card,TXN37687771,206,False,2025-10-22 13:11:00
999,NP-2025-0000999,173,10,in_store,completed,2025-10-22 16:22:00,2025-10-22 17:07:00,24.42,2.63,1.63,online,TXN40365698,29,False,2025-10-22 16:22:00
1000,NP-2025-0001000,100,25,in_store,completed,2025-10-23 22:52:00,2025-10-23 23:06:00,126.5,13.28,8.44,card,TXN93722553,151,False,2025-10-23 22:52:00
1001,NP-2025-0001001,14,12,online,returned,2025-10-23 18:58:00,2025-10-23 19:34:00,79.4,9.53,5.3,card,TXN82129095,95,False,2025-10-23 18:58:00
1002,NP-2025-0001002,228,25,online,completed,2025-10-23 14:48:00,2025-10-23 15:28:00,32.88,1.55,2.19,cash,TXN17721842,39,False,2025-10-23 14:48:00
1003,NP-2025-0001003,39,16,online,completed,2025-10-24 07:07:00,2025-10-24 07:28:00,174.21,12.29,11.62,contactless,TXN36586910,209,False,2025-10-24 07:07:00
1004,NP-2025-0001004,48,19,online,completed,2025-10-24 06:24:00,2025-10-24 06:54:00,140.49,5.76,9.37,card,TXN96022455,168,False,2025-10-24 06:24:00
1005,NP-2025-0001005,191,8,in_store,cancelled,2025-10-24 10:11:00,2025-10-24 10:38:00,127.87,1.97,8.53,card,TXN74641617,153,False,2025-10-24 10:11:00
1006,NP-2025-0001006,129,13,online,completed,2025-10-25 21:20:00,2025-10-25 21:31:00,154.21,12.98,10.29,online,TXN63504799,185,False,2025-10-25 21:20:00
1007,NP-2025-0001007,82,22,in_store,cancelled,2025-10-25 09:28:00,2025-10-25 10:04:00,9.14,0.99,0.61,cash,TXN89603392,10,False,2025-10-25 09:28:00
1008,NP-2025-0001008,354,8,online,completed,2025-10-25 14:03:00,2025-10-25 14:27:00,128.25,0.15,8.55,card,TXN57490644,153,False,2025-10-25 14:03:00
1009,NP-2025-0001009,265,28,in_store,completed,2025-10-25 10:06:00,2025-10-25 10:39:00,57.06,6.28,3.81,online,TXN16626244,68,False,2025-10-25 10:06:00
1010,NP-2025-0001010,441,5,in_store,completed,2025-10-25 14:29:00,2025-10-25 14:36:00,70.2,4.23,4.68,online,TXN43732173,84,False,2025-10-25 14:29:00
1011,NP-2025-0001011,155,25,in_store,returned,2025-10-26 16:44:00,2025-10-26 17:16:00,108.17,6.39,7.21,online,TXN10996386,129,False,2025-10-26 16:44:00
1012,NP-2025-0001012,182,4,in_store,completed,2025-10-26 12:13:00,2025-10-26 12:54:00,107.85,12.2,7.19,cash,TXN67713405,129,False,2025-10-26 12:13:00
1013,NP-2025-0001013,258,26,online,completed,2025-10-26 15:27:00,2025-10-26 16:02:00,159.54,10.15,10.64,card,TXN95434927,191,False,2025-10-26 15:27:00
1014,NP-2025-0001014,379,17,click_collect,completed,2025-10-26 16:44:00,2025-10-26 17:11:00,28.19,1.63,1.88,card,TXN12414504,33,False,2025-10-26 16:44:00
1015,NP-2025-0001015,201,6,in_store,returned,2025-10-26 17:19:00,2025-10-26 17:31:00,133.86,2.77,8.93,card,TXN88598201,160,False,2025-10-26 17:19:00
1016,NP-2025-0001016,208,6,online,completed,2025-10-27 09:34:00,2025-10-27 10:04:00,132.5,2.74,8.84,online,TXN95312753,159,False,2025-10-27 09:34:00
1017,NP-2025-0001017,126,30,online,completed,2025-10-27 11:41:00,2025-10-27 11:48:00,153.86,5.31,10.26,card,TXN31813769,184,False,2025-10-27 11:41:00
1018,NP-2025-0001018,21,5,click_collect,completed,2025-10-27 06:38:00,2025-10-27 07:05:00,73.72,0.0,4.92,online,TXN69509996,88,False,2025-10-27 06:38:00
1019,NP-2025-0001019,332,2,in_store,completed,2025-10-28 07:37:00,2025-10-28 07:53:00,36.99,2.73,2.47,contactless,TXN48257465,44,False,2025-10-28 07:37:00
1020,NP-2025-0001020,83,10,in_store,completed,2025-10-28 13:15:00,2025-10-28 13:22:00,99.05,1.03,6.61,card,TXN28048094,118,False,2025-10-28 13:15:00
1021,NP-2025-0001021,237,16,online,cancelled,2025-10-28 06:44:00,2025-10-28 06:48:00,173.87,6.68,11.6,cash,TXN29269124,208,False,2025-10-28 06:44:00
1022,NP-2025-0001022,145,7,click_collect,cancelled,2025-10-29 19:53:00,2025-10-29 20:28:00,175.72,15.04,11.72,card,TXN62468705,210,False,2025-10-29 19:53:00
1023,NP-2025-0001023,423,14,in_store,cancelled,2025-10-29 16:14:00,2025-10-29 16:25:00,52.13,5.36,3.48,card,TXN69685669,62,False,2025-10-29 16:14:00
1024,NP-2025-0001024,145,23,in_store,completed,2025-10-29 12:50:00,2025-10-29 13:19:00,117.33,4.22,7.83,cash,TXN44759064,140,False,2025-10-29 12:50:00
1025,NP-2025-0001025,236,6,online,completed,2025-10-30 18:22:00,2025-10-30 18:54:00,147.91,11.69,9.87,card,TXN36390882,177,False,2025-10-30 18:22:00
1026,NP-2025-0001026,405,9,in_store,returned,2025-10-30 21:26:00,2025-10-30 21:46:00,78.56,1.7,5.24,online,TXN37974764,94,False,2025-10-30 21:26:00
1027,NP-2025-0001027,262,18,online,completed,2025-10-30 19:51:00,2025-10-30 19:54:00,62.03,7.43,4.14,card,TXN23433419,74,False,2025-10-30 19:51:00
1028,NP-2025-0001028,287,8,online,completed,2025-10-31 12:11:00,2025-10-31 12:32:00,36.57,1.17,2.44,card,TXN48524666,43,False,2025-10-31 12:11:00
1029,NP-2025-0001029,257,27,online,completed,2025-10-31 11:14:00,2025-10-31 11:52:00,79.68,2.44,5.31,card,TXN36356418,95,False,2025-10-31 11:14:00
1030,NP-2025-0001030,215,18,in_store,returned,2025-10-31 11:22:00,2025-10-31 11:26:00,135.31,4.56,9.03,contactless,TXN28363062,162,False,2025-10-31 11:22:00
1031,NP-2025-0001031,305,11,in_store,completed,2025-11-01 22:27:00,2025-11-01 23:01:00,15.59,1.64,1.04,card,TXN10431228,18,False,2025-11-01 22:27:00
1032,NP-2025-0001032,121,11,in_store,returned,2025-11-01 21:47:00,2025-11-01 22:27:00,20.54,0.04,1.37,online,TXN47383278,24,False,2025-11-01 21:47:00
1033,NP-2025-0001033,251,28,online,cancelled,2025-11-01 21:34:00,2025-11-01 22:16:00,122.43,6.03,8.17,card,TXN50899457,146,False,2025-11-01 21:34:00
1034,NP-2025-0001034,203,24,in_store,completed,2025-11-01 20:32:00,2025-11-01 20:39:00,52.9,3.44,3.53,contactless,TXN16875885,63,False,2025-11-01 20:32:00
1035,NP-2025-0001035,207,18,click_collect,completed,2025-11-01 19:16:00,2025-11-01 19:41:00,27.56,2.18,1.84,contactless,TXN41385480,33,False,2025-11-01 19:16:00
1036,NP-2025-0001036,244,30,in_store,cancelled,2025-11-02 22:23:00,2025-11-02 22:35:00,169.19,11.71,11.28,card,TXN70775326,203,False,2025-11-02 22:23:00
1037,NP-2025-0001037,211,25,click_collect,completed,2025-11-02 16:02:00,2025-11-02 16:06:00,8.09,0.33,0.54,card,TXN58766793,9,False,2025-11-02 16:02:00
1038,NP-2025-0001038,331,15,in_store,cancelled,2025-11-02 20:17:00,2025-11-02 20:32:00,41.58,0.11,2.77,contactless,TXN74833468,49,False,2025-11-02 20:17:00
1039,NP-2025-0001039,329,9,click_collect,completed,2025-11-02 10:11:00,2025-11-02 10:52:00,76.51,0.15,5.1,contactless,TXN87126347,91,False,2025-11-02 10:11:00
1040,NP-2025-0001040,242,25,in_store,completed,2025-11-02 16:13:00,2025-11-02 16:51:00,123.18,6.13,8.22,card,TXN61970557,147,False,2025-11-02 16:13:00
1041,NP-2025-0001041,409,21,click_collect,completed,2025-11-03 22:44:00,2025-11-03 22:47:00,177.79,18.0,11.86,card,TXN52266854,213,False,2025-11-03 22:44:00
1042,NP-2025-0001042,439,18,online,completed,2025-11-03 10:53:00,2025-11-03 10:59:00,84.42,5.52,5.63,card,TXN96961235,101,False,2025-11-03 10:53:00
1043,NP-2025-0001043,391,6,in_store,returned,2025-11-03 06:26:00,2025-11-03 07:11:00,151.73,16.32,10.12,card,TXN63984939,182,True,2025-11-03 06:26:00
1044,NP-2025-0001044,477,6,in_store,completed,2025-11-04 11:49:00,2025-11-04 11:58:00,122.59,8.27,8.18,cash,TXN82008855,147,False,2025-11-04 11:49:00
1045,NP-2025-0001045,274,14,click_collect,completed,2025-11-04 12:49:00,2025-11-04 13:30:00,20.37,0.64,1.36,online,TXN10815480,24,False,2025-11-04 12:49:00
1046,NP-2025-0001046,121,29,online,completed,2025-11-04 11:01:00,2025-11-04 11:46:00,126.55,11.71,8.44,cash,TXN99237139,151,False,2025-11-04 11:01:00
1047,NP-2025-0001047,231,1,online,completed,2025-11-05 06:07:00,2025-11-05 06:47:00,140.53,3.03,9.37,cash,TXN66176399,168,False,2025-11-05 06:07:00
1048,NP-2025-0001048,288,30,in_store,returned,2025-11-05 12:00:00,2025-11-05 12:19:00,172.73,13.65,11.52,card,TXN41138547,207,False,2025-11-05 12:00:00
1049,NP-2025-0001049,213,16,in_store,returned,2025-11-05 10:50:00,2025-11-05 10:52:00,86.27,4.0,5.75,cash,TXN24984878,103,False,2025-11-05 10:50:00
1050,NP-2025-0001050,443,25,online,completed,2025-11-06 13:43:00,2025-11-06 13:51:00,159.47,7.26,10.64,cash,TXN87832640,191,False,2025-11-06 13:43:00
1051,NP-2025-0001051,59,16,online,completed,2025-11-06 22:05:00,2025-11-06 22:45:00,39.55,4.64,2.64,contactless,TXN16225199,47,False,2025-11-06 22:05:00
1052,NP-2025-0001052,17,17,in_store,cancelled,2025-11-06 07:28:00,2025-11-06 07:34:00,9.96,0.54,0.66,online,TXN82399892,11,False,2025-11-06 07:28:00
1053,NP-2025-0001053,432,17,online,completed,2025-11-07 19:35:00,2025-11-07 19:38:00,157.21,12.46,10.49,card,TXN50150882,188,True,2025-11-07 19:35:00
1054,NP-2025-0001054,332,15,in_store,cancelled,2025-11-07 22:32:00,2025-11-07 22:51:00,171.47,1.83,11.44,card,TXN96112206,205,False,2025-11-07 22:32:00
1055,NP-2025-0001055,88,26,in_store,completed,2025-11-07 19:59:00,2025-11-07 20:26:00,130.73,6.15,8.72,contactless,TXN24787933,156,True,2025-11-07 19:59:00
1056,NP-2025-0001056,326,25,in_store,completed,2025-11-08 22:08:00,2025-11-08 22:36:00,114.17,2.67,7.62,contactless,TXN17626061,137,False,2025-11-08 22:08:00
1057,NP-2025-0001057,334,6,online,cancelled,2025-11-08 14:17:00,2025-11-08 14:35:00,145.44,5.83,9.7,contactless,TXN94585900,174,False,2025-11-08 14:17:00
1058,NP-2025-0001058,477,22,online,completed,2025-11-08 06:05:00,2025-11-08 06:26:00,133.63,2.6,8.91,card,TXN98841927,160,False,2025-11-08 06:05:00
1059,NP-2025-0001059,235,12,online,completed,2025-11-08 19:38:00,2025-11-08 19:40:00,20.3,0.44,1.35,card,TXN39907588,24,False,2025-11-08 19:38:00
1060,NP-2025-0001060,390,15,in_store,completed,2025-11-08 18:52:00,2025-11-08 19:02:00,48.36,5.33,3.23,contactless,TXN97110687,58,False,2025-11-08 18:52:00
1061,NP-2025-0001061,358,25,in_store,completed,2025-11-09 16:08:00,2025-11-09 16:26:00,11.88,0.71,0.79,card,TXN39837391,14,False,2025-11-09 16:08:00
1062,NP-2025-0001062,431,29,in_store,returned,2025-11-09 17:49:00,2025-11-09 18:25:00,174.89,3.08,11.67,contactless,TXN46504170,209,False,2025-11-09 17:49:00
1063,NP-2025-0001063,78,7,in_store,completed,2025-11-09 21:15:00,2025-11-09 21:31:00,169.31,8.69,11.29,contactless,TXN65178770,203,False,2025-11-09 21:15:00
1064,NP-2025-0001064,159,19,online,completed,2025-11-09 22:26:00,2025-11-09 23:10:00,17.43,1.89,1.16,card,TXN88044498,20,False,2025-11-09 22:26:00
1065,NP-2025-0001065,318,5,click_collect,completed,2025-11-09 14:11:00,2025-11-09 14:37:00,36.88,1.85,2.46,contactless,TXN85655250,44,False,2025-11-09 14:11:00
1066,NP-2025-0001066,466,29,online,returned,2025-11-10 19:11:00,2025-11-10 19:55:00,65.0,6.4,4.34,cash,TXN89189605,78,False,2025-11-10 19:11:00
1067,NP-2025-0001067,264,15,click_collect,cancelled,2025-11-10 12:20:00,2025-11-10 12:53:00,156.34,8.46,10.43,contactless,TXN84622089,187,False,2025-11-10 12:20:00
1068,NP-2025-0001068,268,28,online,completed,2025-11-10 06:19:00,2025-11-10 06:59:00,49.22,4.8,3.28,card,TXN16557305,59,False,2025-11-10 06:19:00
1069,NP-2025-0001069,65,13,online,completed,2025-11-11 22:47:00,2025-11-11 22:50:00,138.66,0.07,9.25,card,TXN30771252,166,False,2025-11-11 22:47:00
1070,NP-2025-0001070,371,24,click_collect,completed,2025-11-11 07:41:00,2025-11-11 08:02:00,167.71,14.92,11.19,card,TXN92804244,201,False,2025-11-11 07:41:00
1071,NP-2025-0001071,105,17,in_store,returned,2025-11-11 15:46:00,2025-11-11 16:19:00,42.71,1.65,2.85,card,TXN12239111,51,False,2025-11-11 15:46:00
1072,NP-2025-0001072,153,6,click_collect,cancelled,2025-11-12 10:02:00,2025-11-12 10:46:00,117.6,13.26,7.84,online,TXN61505306,141,False,2025-11-12 10:02:00
1073,NP-2025-0001073,173,27,in_store,completed,2025-11-12 16:39:00,2025-11-12 16:42:00,14.26,0.98,0.95,card,TXN41344167,17,False,2025-11-12 16:39:00
1074,NP-2025-0001074,464,20,in_store,completed,2025-11-12 19:38:00,2025-11-12 19:48:00,113.73,12.49,7.59,card,TXN84987352,136,False,2025-11-12 19:38:00
1075,NP-2025-0001075,126,21,in_store,completed,2025-11-13 17:25:00,2025-11-13 17:55:00,19.45,1.44,1.3,online,TXN58921737,23,False,2025-11-13 17:25:00
1076,NP-2025-0001076,494,25,online,completed,2025-11-13 16:30:00,2025-11-13 16:32:00,138.67,5.15,9.25,online,TXN96161779,166,False,2025-11-13 16:30:00
1077,NP-2025-0001077,337,7,online,completed,2025-11-13 21:16:00,2025-11-13 22:00:00,33.17,2.46,2.21,card,TXN19736503,39,False,2025-11-13 21:16:00
1078,NP-2025-0001078,255,12,click_collect,completed,2025-11-14 06:03:00,2025-11-14 06:19:00,38.98,1.96,2.6,card,TXN19834748,46,False,2025-11-14 06:03:00
1079,NP-2025-0001079,100,7,in_store,completed,2025-11-14 07:09:00,2025-11-14 07:13:00,108.18,2.46,7.22,cash,TXN74998860,129,False,2025-11-14 07:09:00
1080,NP-2025-0001080,253,14,in_store,completed,2025-11-14 15:17:00,2025-11-14 15:47:00,101.02,9.09,6.74,card,TXN46364093,121,False,2025-11-14 15:17:00
1081,NP-2025-0001081,165,3,in_store,returned,2025-11-15 13:20:00,2025-11-15 13:26:00,125.92,11.88,8.4,contactless,TXN65504245,151,False,2025-11-15 13:20:00
1082,NP-2025-0001082,41,9,in_store,completed,2025-11-15 08:30:00,2025-11-15 08:56:00,156.11,3.61,10.41,cash,TXN56588756,187,False,2025-11-15 08:30:00
1083,NP-2025-0001083,374,24,online,completed,2025-11-15 17:32:00,2025-11-15 17:54:00,65.28,7.01,4.35,online,TXN20610410,78,False,2025-11-15 17:32:00
1084,NP-2025-0001084,252,27,in_store,completed,2025-11-15 18:42:00,2025-11-15 18:44:00,166.28,1.01,11.09,card,TXN96786855,199,True,2025-11-15 18:42:00
1085,NP-2025-0001085,142,1,online,completed,2025-11-15 06:45:00,2025-11-15 07:25:00,161.18,17.85,10.75,card,TXN82420697,193,False,2025-11-15 06:45:00
1086,NP-2025-0001086,202,25,in_store,completed,2025-11-16 11:05:00,2025-11-16 11:09:00,124.01,3.55,8.27,cash,TXN61354247,148,False,2025-11-16 11:05:00
1087,NP-2025-0001087,7,5,in_store,completed,2025-11-16 14:40:00,2025-11-16 15:02:00,120.34,2.27,8.03,cash,TXN82542655,144,False,2025-11-16 14:40:00
